x
344,780000000000
345,120000000000
345,050000000000
345,360000000000
345,670000000000
345,860000000000
345,910000000000
346,279999999998
346,650000000001
347,019999999999
347,390000000002
347,760000000000
347,270000000000
348,040000000000
347,700000000000
347,670000000000
347,310000000000
347,560000000000
347,110000000000
346,670000000000
346,460000000000
346,310000000000
345,750000000000
345,090000000000
344,970000000000
344,530000000000
344,370000000000
343,240000000000
342,320000000000
341,070000000000
341,290000000000
342,070000000000
341,430000000000
341,950000000000
341,550000000000
342,190000000000
342,120000000000
342,260000000000
342,820000000000
343,320000000000
343,690000000000
343,710000000000
344,240000000000
344,850000000000
345,090000000000
345,780000000000
345,640000000000
345,570000000000
345,360000000000
345,350000000000
345,830000000000
346,160000000000
346,000000000000
346,740000000000
346,940000000000
347,480000000000
347,840000000000
348,190000000000
348,080000000000
348,560000000000
348,520000000000
348,170000000000
349,110000000000
349,210000000000
349,540000000000
349,390000000000
349,320000000000
348,920000000000
349,090000000000
349,020000000000
348,590000000000
348,030000000000
347,450000000000
347,310000000000
347,070000000000
346,670000000000
345,960000000000
345,510000000000
344,350000000000
344,790000000000
344,940000000000
344,330000000000
343,790000000000
343,540000000000
342,480000000000
342,480000000000
343,070000000000
343,170000000000
343,830000000000
343,970000000000
343,970000000000
344,570000000000
345,050000000000
345,580000000000
345,530000000000
346,070000000000
346,120000000000
346,280000000000
346,930000000000
346,810000000000
346,660000000000
346,980000000000
346,710000000000
347,150000000000
347,430000000000
347,790000000000
347,620000000000
347,190000000000
347,280000000000
348,080000000000
349,540000000000
349,060000000000
349,720000000000
349,850000000000
350,160000000000
350,770000000000
350,490000000000
350,710000000000
350,700000000000
350,160000000000
350,380000000000
350,340000000000
350,120000000000
349,600000000000
349,140000000000
348,890000000000
347,710000000000
347,950000000000
347,820000000000
346,810000000000
346,280000000000
345,760000000000
345,740000000000
345,330000000000
345,740000000000
346,070000000000
344,750000000000
345,160000000000
344,460000000000
344,670000000000
344,750000000000
345,550000000000
345,750000000000
346,270000000000
346,220000000000
346,550000000000
347,380000000000
347,320000000000
347,360000000000
347,490000000000
347,840000000000
348,300000000000
349,040000000000
348,820000000000
348,810000000000
348,650000000000
348,420000000000
349,130000000000
349,610000000000
349,200000000000
349,370000000000
350,110000000000
350,490000000000
351,190000000000
350,840000000000
351,170000000000
351,720000000000
351,810000000000
352,210000000000
352,130000000000
352,110000000000
352,290000000000
352,200000000000
351,800000000000
351,420000000000
351,320000000000
350,670000000000
350,840000000000
349,790000000000
350,230000000000
349,770000000000
348,000000000000
348,870000000000
348,360000000000
347,920000000000
346,950000000000
346,700000000000
346,960000000000
345,900000000000
346,360000000000
346,500000000000
346,700000000000
347,100000000000
347,030000000000
347,460000000000
347,640000000000
348,190000000000
348,840000000000
348,880000000000
348,860000000000
349,360000000000
349,500000000000
349,890000000000
350,260000000000
350,410000000000
350,670000000000
350,830000000000
351,790000000000
351,220000000000
351,280000000000
352,230000000000
353,150000000000
352,510000000000
352,060000000000
351,840000000000
353,040000000000
353,310000000000
353,440000000000
353,620000000000
354,540000000000
354,060000000000
354,330000000000
354,320000000000
354,800000000000
354,080000000000
354,430000000000
353,860000000000
353,460000000000
353,430000000000
352,950000000000
353,110000000000
353,020000000000
352,100000000000
350,980000000000
350,910000000000
350,230000000000
350,260000000000
349,610000000000
348,920000000000
349,200000000000
348,900000000000
348,850000000000
349,200000000000
348,950000000000
349,540000000000
349,690000000000
350,010000000000
350,100000000000
350,380000000000
350,780000000000
350,830000000000
351,110000000000
351,650000000000
351,780000000000
352,270000000000
352,670000000000
353,290000000000
353,170000000000
352,820000000000
353,470000000000
352,960000000000
353,480000000000
353,760000000000
353,910000000000
353,770000000000
353,710000000000
354,190000000000
354,850000000000
354,810000000000
355,510000000000
356,150000000000
356,390000000000
355,830000000000
355,670000000000
356,180000000000
356,060000000000
356,210000000000
355,640000000000
355,530000000000
355,050000000000
355,080000000000
354,770000000000
354,480000000000
353,620000000000
353,330000000000
353,300000000000
352,690000000000
352,010000000000
350,740000000000
350,800000000000
351,030000000000
349,440000000000
349,630000000000
349,980000000000
350,490000000000
349,940000000000
350,410000000000
350,780000000000
350,520000000000
351,390000000000
351,710000000000
351,900000000000
352,110000000000
352,360000000000
353,140000000000
352,950000000000
353,030000000000
353,720000000000
353,580000000000
353,990000000000
353,920000000000
354,390000000000
355,040000000000
355,090000000000
355,420000000000
355,180000000000
355,590000000000
355,790000000000
355,540000000000
356,130000000000
356,270000000000
356,170000000000
356,230000000000
356,870000000000
356,960000000000
357,700000000000
357,250000000000
357,330000000000
357,380000000000
356,980000000000
356,250000000000
356,180000000000
355,790000000000
356,220000000000
354,990000000000
354,290000000000
354,370000000000
353,990000000000
353,170000000000
353,460000000000
353,080000000000
351,800000000000
351,160000000000
350,860000000000
351,750000000000
351,460000000000
351,400000000000
351,540000000000
351,570000000000
351,730000000000
352,400000000000
352,710000000000
353,150000000000
353,450000000000
353,690000000000
353,900000000000
354,470000000000
354,340000000000
354,830000000000
354,800000000000
354,590000000000
355,020000000000
354,940000000000
355,600000000000
355,330000000000
355,890000000000
356,550000000000
355,840000000000
357,190000000000
357,770000000000
357,270000000000
357,490000000000
358,460000000000
358,070000000000
358,750000000000
359,360000000000
359,290000000000
358,970000000000
359,450000000000
359,760000000000
358,840000000000
358,380000000000
358,550000000000
358,170000000000
357,900000000000
357,320000000000
356,770000000000
356,230000000000
355,260000000000
355,550000000000
354,590000000000
354,400000000000
353,220000000000
353,100000000000
353,130000000000
352,600000000000
351,950000000000
351,960000000000
351,730000000000
352,140000000000
352,600000000000
352,770000000000
353,020000000000
353,840000000000
353,800000000000
353,920000000000
354,190000000000
354,660000000000
354,990000000000
355,230000000000
355,590000000000
356,550000000000
356,200000000000
356,340000000000
356,390000000000
356,180000000000
356,980000000000
357,230000000000
357,390000000000
357,360000000000
356,720000000000
357,980000000000
358,410000000000
358,880000000000
358,080000000000
359,270000000000
359,270000000000
359,770000000000
359,390000000000
359,810000000000
359,060000000000
359,260000000000
360,520000000000
360,570000000000
359,870000000000
358,980000000000
358,750000000000
358,870000000000
357,780000000000
357,030000000000
356,620000000000
355,710000000000
355,230000000000
355,730000000000
355,440000000000
354,440000000000
353,000000000000
354,180000000000
352,960000000000
352,490000000000
352,940000000000
353,320000000000
353,670000000000
353,280000000000
353,260000000000
354,350000000000
354,040000000000
354,250000000000
354,820000000000
354,940000000000
355,390000000000
355,550000000000
356,110000000000
356,400000000000
357,050000000000
357,320000000000
356,960000000000
357,150000000000
357,380000000000
357,090000000000
357,270000000000
357,900000000000
358,680000000000
358,430000000000
358,790000000000
357,950000000000
359,310000000000
358,950000000000
359,220000000000
359,740000000000
359,870000000000
359,590000000000
360,230000000000
360,670000000000
360,870000000000
360,110000000000
359,890000000000
359,770000000000
359,300000000000
358,810000000000
357,840000000000
357,840000000000
357,220000000000
356,650000000000
356,550000000000
355,890000000000
355,520000000000
354,940000000000
354,910000000000
354,290000000000
353,950000000000
354,100000000000
354,270000000000
354,170000000000
353,990000000000
354,460000000000
354,450000000000
354,740000000000
355,120000000000
355,730000000000
356,100000000000
356,250000000000
356,640000000000
356,720000000000
357,640000000000
357,590000000000
358,230000000000
358,240000000000
358,520000000000
358,360000000000
358,390000000000
359,040000000000
358,760000000000
359,520000000000
359,000000000000
359,460000000000
360,590000000000
360,730000000000
360,940000000000
361,220000000000
361,140000000000
361,430000000000
361,950000000000
362,120000000000
361,510000000000
361,830000000000
361,640000000000
361,540000000000
361,020000000000
361,030000000000
360,950000000000
360,160000000000
360,090000000000
359,770000000000
359,340000000000
358,960000000000
358,600000000000
358,010000000000
357,820000000000
356,990000000000
356,320000000000
356,610000000000
355,390000000000
355,810000000000
355,480000000000
355,830000000000
355,990000000000
356,270000000000
356,690000000000
356,810000000000
357,100000000000
358,270000000000
357,770000000000
358,190000000000
358,860000000000
359,500000000000
358,940000000000
359,470000000000
359,820000000000
359,660000000000
360,490000000000
360,150000000000
360,270000000000
360,880000000000
361,180000000000
361,160000000000
361,820000000000
361,920000000000
361,250000000000
361,910000000000
362,990000000000
363,900000000000
362,960000000000
363,160000000000
363,630000000000
362,960000000000
364,000000000000
364,550000000000
363,820000000000
363,830000000000
363,930000000000
363,190000000000
363,050000000000
362,570000000000
362,450000000000
362,240000000000
361,570000000000
361,120000000000
360,280000000000
359,900000000000
358,890000000000
358,790000000000
358,260000000000
358,460000000000
358,730000000000
358,910000000000
357,760000000000
357,950000000000
357,870000000000
358,140000000000
358,370000000000
358,990000000000
359,230000000000
359,710000000000
359,940000000000
359,970000000000
360,360000000000
360,690000000000
360,770000000000
361,540000000000
361,980000000000
362,330000000000
362,040000000000
362,330000000000
362,540000000000
363,040000000000
363,150000000000
363,690000000000
364,060000000000
364,100000000000
363,820000000000
364,580000000000
364,610000000000
364,380000000000
364,730000000000
364,830000000000
364,650000000000
365,150000000000
364,820000000000
365,600000000000
365,400000000000
365,170000000000
365,100000000000
365,420000000000
365,210000000000
364,640000000000
364,560000000000
363,950000000000
363,640000000000
363,260000000000
362,250000000000
362,160000000000
361,920000000000
361,150000000000
361,010000000000
360,230000000000
360,080000000000
359,150000000000
359,370000000000
359,430000000000
359,580000000000
359,900000000000
359,660000000000
360,130000000000
360,420000000000
361,000000000000
361,520000000000
361,400000000000
361,780000000000
362,380000000000
362,630000000000
362,470000000000
362,920000000000
363,110000000000
363,120000000000
363,650000000000
363,340000000000
363,690000000000
364,430000000000
363,780000000000
364,960000000000
364,010000000000
364,300000000000
364,770000000000
365,330000000000
365,880000000000
366,100000000000
366,630000000000
366,840000000000
366,750000000000
366,600000000000
366,960000000000
367,150000000000
366,360000000000
366,210000000000
365,890000000000
365,500000000000
365,360000000000
365,250000000000
364,930000000000
364,620000000000
363,760000000000
363,730000000000
363,330000000000
362,780000000000
361,330000000000
361,690000000000
361,590000000000
360,230000000000
360,480000000000
360,030000000000
360,140000000000
360,680000000000
360,870000000000
361,170000000000
361,450000000000
362,210000000000
362,290000000000
362,680000000000
363,420000000000
364,110000000000
364,190000000000
364,450000000000
364,870000000000
365,150000000000
365,430000000000
365,430000000000
365,220000000000
365,500000000000
366,090000000000
365,740000000000
365,800000000000
366,790000000000
367,240000000000
366,790000000000
366,960000000000
367,900000000000
368,950000000000
368,470000000000
368,610000000000
368,480000000000
369,690000000000
369,860000000000
368,450000000000
369,720000000000
370,080000000000
369,740000000000
369,270000000000
368,940000000000
368,910000000000
368,340000000000
368,580000000000
367,890000000000
368,060000000000
367,250000000000
367,050000000000
366,380000000000
365,690000000000
365,490000000000
364,890000000000
364,450000000000
363,790000000000
363,650000000000
364,190000000000
364,240000000000
364,440000000000
364,670000000000
364,940000000000
365,080000000000
365,540000000000
366,100000000000
365,970000000000
366,740000000000
366,970000000000
367,320000000000
367,440000000000
367,790000000000
367,970000000000
368,270000000000
367,970000000000
369,260000000000
369,430000000000
369,270000000000
368,790000000000
369,240000000000
368,190000000000
369,390000000000
370,340000000000
370,730000000000
370,830000000000
371,900000000000
371,670000000000
370,450000000000
370,760000000000
371,690000000000
371,240000000000
370,740000000000
370,890000000000
370,880000000000
370,550000000000
370,580000000000
370,050000000000
369,940000000000
370,210000000000
370,290000000000
369,250000000000
368,430000000000
367,850000000000
367,500000000000
366,750000000000
366,420000000000
365,320000000000
364,480000000000
365,310000000000
365,200000000000
364,820000000000
365,300000000000
365,340000000000
365,750000000000
365,800000000000
366,130000000000
366,800000000000
366,910000000000
367,240000000000
367,600000000000
368,030000000000
368,050000000000
368,430000000000
368,900000000000
368,890000000000
369,030000000000
370,190000000000
370,240000000000
369,410000000000
369,770000000000
370,140000000000
369,520000000000
370,270000000000
370,240000000000
370,800000000000
371,050000000000
371,290000000000
371,230000000000
372,170000000000
372,500000000000
372,080000000000
371,070000000000
372,040000000000
371,670000000000
372,240000000000
372,040000000000
372,080000000000
371,830000000000
371,950000000000
371,410000000000
370,390000000000
370,310000000000
370,100000000000
369,350000000000
369,080000000000
368,620000000000
368,400000000000
367,680000000000
367,700000000000
367,320000000000
367,330000000000
366,860000000000
366,860000000000
366,780000000000
366,880000000000
367,140000000000
367,620000000000
368,000000000000
368,200000000000
368,750000000000
368,640000000000
368,850000000000
369,840000000000
369,830000000000
369,810000000000
370,020000000000
370,340000000000
370,460000000000
370,840000000000
370,690000000000
371,530000000000
371,760000000000
372,140000000000
371,660000000000
371,900000000000
372,370000000000
372,670000000000
372,720000000000
372,580000000000
372,630000000000
373,790000000000
373,900000000000
373,790000000000
373,730000000000
374,120000000000
373,880000000000
374,090000000000
374,070000000000
373,650000000000
373,230000000000
373,300000000000
373,200000000000
372,660000000000
371,520000000000
371,480000000000
371,040000000000
371,060000000000
370,090000000000
369,360000000000
369,480000000000
369,450000000000
368,500000000000
368,720000000000
368,210000000000
367,970000000000
368,210000000000
368,460000000000
368,330000000000
368,870000000000
369,290000000000
369,290000000000
370,010000000000
370,400000000000
370,610000000000
370,960000000000
371,400000000000
371,440000000000
371,870000000000
372,380000000000
372,380000000000
372,910000000000
372,750000000000
372,990000000000
373,130000000000
373,180000000000
373,260000000000
373,910000000000
374,060000000000
374,310000000000
374,810000000000
374,450000000000
374,430000000000
374,700000000000
375,400000000000
375,590000000000
376,230000000000
375,760000000000
375,240000000000
376,100000000000
376,410000000000
376,070000000000
375,620000000000
375,400000000000
375,660000000000
374,990000000000
374,630000000000
374,090000000000
373,510000000000
373,490000000000
372,750000000000
371,990000000000
371,500000000000
371,110000000000
370,430000000000
371,810000000000
371,010000000000
370,670000000000
370,050000000000
370,080000000000
371,410000000000
370,870000000000
371,240000000000
372,140000000000
372,040000000000
372,910000000000
372,940000000000
373,230000000000
373,770000000000
373,760000000000
374,660000000000
374,880000000000
374,730000000000
375,210000000000
375,100000000000
375,480000000000
375,350000000000
375,300000000000
376,570000000000
376,200000000000
376,490000000000
376,550000000000
376,150000000000
377,180000000000
377,030000000000
377,320000000000
377,980000000000
378,540000000000
378,810000000000
378,250000000000
378,250000000000
379,620000000000
378,910000000000
378,590000000000
378,680000000000
378,300000000000
378,490000000000
377,760000000000
376,740000000000
377,410000000000
376,570000000000
376,080000000000
375,120000000000
374,900000000000
374,060000000000
373,610000000000
373,370000000000
373,300000000000
373,050000000000
373,510000000000
373,450000000000
373,090000000000
372,950000000000
373,600000000000
373,560000000000
374,140000000000
374,700000000000
375,060000000000
375,450000000000
375,490000000000
375,950000000000
376,510000000000
376,310000000000
376,530000000000
376,510000000000
377,130000000000
377,280000000000
378,130000000000
378,060000000000
378,610000000000
377,670000000000
377,790000000000
378,460000000000
379,140000000000
379,400000000000
378,670000000000
379,900000000000
380,200000000000
380,920000000000
380,560000000000
380,820000000000
380,900000000000
380,890000000000
380,430000000000
381,250000000000
380,110000000000
380,270000000000
380,340000000000
379,550000000000
379,320000000000
378,510000000000
378,070000000000
376,920000000000
376,590000000000
376,910000000000
376,410000000000
375,950000000000
376,270000000000
374,170000000000
374,620000000000
374,230000000000
374,570000000000
374,480000000000
374,160000000000
374,400000000000
374,740000000000
375,130000000000
375,480000000000
375,630000000000
376,980000000000
376,900000000000
376,990000000000
377,720000000000
377,400000000000
377,950000000000
377,990000000000
378,360000000000
378,610000000000
378,520000000000
378,800000000000
379,590000000000
379,400000000000
380,100000000000
380,060000000000
381,540000000000
380,240000000000
381,460000000000
380,400000000000
381,950000000000
382,490000000000
382,280000000000
382,350000000000
382,760000000000
382,130000000000
382,150000000000
382,820000000000
383,200000000000
382,980000000000
382,820000000000
382,600000000000
382,130000000000
381,560000000000
381,280000000000
381,050000000000
380,950000000000
380,340000000000
380,030000000000
379,100000000000
379,020000000000
378,180000000000
378,140000000000
377,550000000000
376,410000000000
376,530000000000
376,640000000000
376,830000000000
377,100000000000
377,400000000002
377,700000000000
378,000000000000
378,140000000000
379,050000000000
378,670000000000
379,220000000000
380,120000000000
380,370000000000
380,440000000000
380,690000000000
381,460000000000
381,400000000000
381,750000000000
381,820000000000
381,820000000000
382,490000000000
382,800000000000
382,130000000000
382,330000000000
383,080000000000
383,060000000000
383,090000000000
382,620000000000
384,370000000000
384,960000000000
385,050000000000
384,940000000000
385,070000000000
385,210000000000
385,510000000000
385,140000000000
384,850000000000
384,370000000000
384,460000000000
384,120000000000
383,630000000000
383,300000000000
383,010000000000
381,980000000000
382,300000000000
381,700000000000
380,780000000000
380,590000000000
379,980000000000
379,740000000000
378,810000000000
379,360000000000
378,860000000000
379,060000000000
379,110000000000
379,090000000000
379,120000000000
379,670000000000
379,840000000000
379,960000000000
380,190000000000
380,570000000000
381,440000000000
381,670000000000
381,900000000000
382,390000000000
382,180000000000
382,290000000000
383,140000000000
382,650000000000
383,770000000000
383,880000000000
383,480000000000
385,030000000000
384,930000000000
384,220000000000
383,620000000000
384,550000000000
385,290000000000
386,080000000000
386,070000000000
385,930000000000
387,510000000000
387,180000000000
386,820000000000
386,460000000000
386,880000000000
386,740000000000
387,140000000000
387,130000000000
386,660000000000
385,930000000000
385,270000000000
385,610000000000
385,350000000000
384,320000000000
384,040000000000
383,110000000000
382,700000000000
382,110000000000
382,330000000000
381,860000000000
381,760000000000
380,880000000000
381,030000000000
380,910000000000
381,120000000000
381,190000000000
381,270000000000
381,590000000000
382,000000000000
382,260000000000
382,460000000000
383,290000000000
383,120000000000
383,910000000000
383,950000000000
384,630000000000
384,180000000000
385,020000000000
384,670000000000
386,050000000000
386,250000000000
387,020000000000
386,250000000000
386,200000000000
385,540000000000
385,620000000000
386,060000000000
385,950000000000
386,080000000000
386,970000000000
388,310000000000
386,980000000000
386,720000000000
387,580000000000
387,520000000000
388,770000000000
389,110000000000
389,130000000000
388,820000000000
388,760000000000
387,740000000000
388,110000000000
387,530000000000
387,299999999999
387,070000000000
386,839999999999
386,610000000000
385,140000000000
385,460000000000
384,170000000000
383,910000000000
383,520000000000
383,730000000000
383,260000000000
383,600000000000
383,280000000000
382,970000000000
383,100000000000
383,070000000000
383,290000000000
384,210000000000
384,010000000000
384,330000000000
384,570000000000
384,720000000000
385,280000000000
385,520000000000
385,770000000000
386,150000000000
386,460000000000
386,630000000000
387,240000000000
387,370000000000
387,740000000000
387,250000000000
387,160000000000
387,840000000000
388,450000000000
389,300000000000
389,030000000000
388,420000000000
389,510000000000
389,260000000000
389,650000000000
389,150000000000
389,780000000000
390,740000000000
389,980000000000
390,390000000000
390,600000000000
390,620000000000
390,070000000000
390,420000000000
389,640000000000
388,730000000000
388,900000000000
388,700000000000
388,570000000000
387,900000000000
387,580000000000
387,280000000000
386,220000000000
385,910000000000
385,830000000000
385,360000000000
384,900000000000
384,960000000000
384,840000000000
384,230000000000
384,080000000000
384,580000000000
384,920000000000
385,220000000000
385,580000000000
385,900000000000
386,550000000000
386,590000000000
387,280000000000
387,180000000000
387,070000000000
388,610000000000
388,800000000000
388,370000000000
388,540000000000
388,540000000000
389,210000000000
390,910000000000
390,550000000000
390,430000000000
389,790000000000
391,140000000000
391,590000000000
391,380000000000
390,500000000000
391,960000000000
391,390000000000
392,930000000000
393,530000000000
393,420000000000
393,200000000000
392,810000000000
393,640000000000
392,930000000000
393,510000000000
392,990000000000
392,100000000000
391,860000000000
391,360000000000
390,770000000000
390,060000000000
390,470000000000
390,040000000000
389,070000000000
389,020000000000
388,670000000000
387,800000000000
387,720000000000
386,320000000000
387,240000000000
386,960000000000
386,970000000000
387,140000000000
387,020000000000
387,620000000000
388,020000000000
388,240000000000
388,250000000000
388,820000000000
389,690000000000
389,860000000000
389,970000000000
389,640000000000
390,340000000000
390,140000000000
391,740000000000
390,960000000000
391,700000000000
391,560000000000
392,260000000000
391,630000000000
391,840000000000
392,240000000000
392,260000000000
392,070000000000
392,690000000000
393,090000000000
394,210000000000
393,190000000000
393,280000000000
393,730000000000
393,500000000000
394,330000000000
393,080000000000
395,100000000000
395,290000000000
394,410000000000
393,700000000000
394,000000000000
393,750000000000
393,650000000000
393,710000000000
393,490000000000
391,520000000000
392,180000000000
391,400000000000
390,800000000000
390,340000000000
389,590000000000
389,700000000000
389,240000000000
389,350000000000
389,290000000000
388,870000000000
388,980000000000
389,010000000000
389,230000000000
389,440000000000
389,810000000000
389,970000000000
390,660000000000
390,700000000000
391,340000000000
391,560000000000
392,210000000000
392,650000000000
392,400000000000
393,150000000000
393,570000000000
393,170000000000
393,530000000000
393,430000000000
393,900000000000
393,680000000000
394,610000000000
394,450000000000
393,730000000000
394,460000000000
394,980000000000
395,320000000000
395,510000000000
396,810000000000
396,350000000000
396,800000000000
397,110000000000
397,320000000000
397,180000000000
396,310000000000
396,480000000000
395,930000000000
396,430000000000
395,770000000000
395,450000000000
395,150000000000
394,560000000000
394,660000000000
394,280000000000
393,620000000000
393,430000000000
392,710000000000
391,570000000000
391,990000000000
392,060000000000
